0	0	418914.0
0	1000000	56646.0
1000000	1000000	216023.0
0	2000000	43608.0
1000000	2000000	58519.0
2000000	2000000	424065.0
0	3000000	18756.0
1000000	3000000	14548.0
2000000	3000000	129881.0
3000000	3000000	591039.0
0	4000000	8827.0
1000000	4000000	9209.0
2000000	4000000	20676.0
3000000	4000000	104141.0
4000000	4000000	520402.0
0	5000000	12844.0
1000000	5000000	14177.0
2000000	5000000	20495.0
3000000	5000000	53140.0
4000000	5000000	88599.0
5000000	5000000	341222.0
0	6000000	11768.0
1000000	6000000	12416.0
2000000	6000000	15837.0
3000000	6000000	25243.0
4000000	6000000	22987.0
5000000	6000000	134303.0
6000000	6000000	361871.0
0	7000000	9015.0
1000000	7000000	12197.0
2000000	7000000	9254.0
3000000	7000000	11520.0
4000000	7000000	13093.0
5000000	7000000	32707.0
6000000	7000000	67732.0
7000000	7000000	307921.0
0	8000000	10828.0
1000000	8000000	8438.0
2000000	8000000	11247.0
3000000	8000000	15171.0
4000000	8000000	11499.0
5000000	8000000	26381.0
6000000	8000000	40684.0
7000000	8000000	107240.0
8000000	8000000	424983.0
0	9000000	8849.0
1000000	9000000	3659.0
2000000	9000000	10838.0
3000000	9000000	13758.0
4000000	9000000	9806.0
5000000	9000000	11796.0
6000000	9000000	16481.0
7000000	9000000	19385.0
8000000	9000000	129212.0
9000000	9000000	557783.0
0	10000000	7373.0
1000000	10000000	4406.0
2000000	10000000	7597.0
3000000	10000000	9572.0
4000000	10000000	7082.0
5000000	10000000	10664.0
6000000	10000000	12703.0
7000000	10000000	14979.0
8000000	10000000	36102.0
9000000	10000000	103657.0
10000000	10000000	489657.0
0	11000000	7386.0
1000000	11000000	4820.0
2000000	11000000	7518.0
3000000	11000000	9618.0
4000000	11000000	6698.0
5000000	11000000	10533.0
6000000	11000000	11979.0
7000000	11000000	12894.0
8000000	11000000	24916.0
9000000	11000000	44914.0
10000000	11000000	186188.0
11000000	11000000	446069.0
0	12000000	8463.0
1000000	12000000	3858.0
2000000	12000000	9004.0
3000000	12000000	10007.0
4000000	12000000	5367.0
5000000	12000000	8023.0
6000000	12000000	8922.0
7000000	12000000	8320.0
8000000	12000000	16382.0
9000000	12000000	27585.0
10000000	12000000	37673.0
11000000	12000000	101835.0
12000000	12000000	516350.0
0	13000000	10499.0
1000000	13000000	5107.0
2000000	13000000	9808.0
3000000	13000000	9949.0
4000000	13000000	6521.0
5000000	13000000	9387.0
6000000	13000000	10906.0
7000000	13000000	9890.0
8000000	13000000	16793.0
9000000	13000000	18680.0
10000000	13000000	18744.0
11000000	13000000	26912.0
12000000	13000000	112769.0
13000000	13000000	537138.0
0	14000000	5338.0
1000000	14000000	5653.0
2000000	14000000	4100.0
3000000	14000000	3922.0
4000000	14000000	4179.0
5000000	14000000	6170.0
6000000	14000000	7011.0
7000000	14000000	9872.0
8000000	14000000	8135.0
9000000	14000000	4995.0
10000000	14000000	6070.0
11000000	14000000	8101.0
12000000	14000000	11974.0
13000000	14000000	74765.0
14000000	14000000	172432.0
0	15000000	999.0
1000000	15000000	1537.0
2000000	15000000	663.0
3000000	15000000	613.0
4000000	15000000	1132.0
5000000	15000000	1189.0
6000000	15000000	1405.0
7000000	15000000	2614.0
8000000	15000000	1308.0
9000000	15000000	713.0
10000000	15000000	942.0
11000000	15000000	1165.0
12000000	15000000	1340.0
13000000	15000000	4579.0
14000000	15000000	20209.0
15000000	15000000	33994.0
0	18000000	4861.0
1000000	18000000	3059.0
2000000	18000000	3356.0
3000000	18000000	2997.0
4000000	18000000	2664.0
5000000	18000000	3603.0
6000000	18000000	4145.0
7000000	18000000	4460.0
8000000	18000000	4518.0
9000000	18000000	3539.0
10000000	18000000	3439.0
11000000	18000000	3816.0
12000000	18000000	5105.0
13000000	18000000	11210.0
14000000	18000000	11703.0
15000000	18000000	5369.0
18000000	18000000	192261.0
0	19000000	7574.0
1000000	19000000	4346.0
2000000	19000000	6794.0
3000000	19000000	6602.0
4000000	19000000	4003.0
5000000	19000000	6584.0
6000000	19000000	6987.0
7000000	19000000	6141.0
8000000	19000000	8356.0
9000000	19000000	7446.0
10000000	19000000	7281.0
11000000	19000000	8316.0
12000000	19000000	11237.0
13000000	19000000	16893.0
14000000	19000000	8111.0
15000000	19000000	1332.0
18000000	19000000	82722.0
19000000	19000000	474188.0
0	20000000	5590.0
1000000	20000000	3043.0
2000000	20000000	5941.0
3000000	20000000	6730.0
4000000	20000000	4065.0
5000000	20000000	4986.0
6000000	20000000	5509.0
7000000	20000000	4502.0
8000000	20000000	6617.0
9000000	20000000	7420.0
10000000	20000000	6902.0
11000000	20000000	7598.0
12000000	20000000	10018.0
13000000	20000000	12487.0
14000000	20000000	4735.0
15000000	20000000	774.0
18000000	20000000	21385.0
19000000	20000000	103563.0
20000000	20000000	546992.0
0	21000000	5325.0
1000000	21000000	2423.0
2000000	21000000	6307.0
3000000	21000000	7621.0
4000000	21000000	4516.0
5000000	21000000	5048.0
6000000	21000000	5305.0
7000000	21000000	3760.0
8000000	21000000	6393.0
9000000	21000000	7536.0
10000000	21000000	7084.0
11000000	21000000	7529.0
12000000	21000000	9652.0
13000000	21000000	10578.0
