0	0	161626.0
0	500000	58371.0
500000	500000	198917.0
0	1000000	9402.0
500000	1000000	26667.0
1000000	1000000	98024.0
0	1500000	6368.0
500000	1500000	14209.0
1000000	1500000	26807.0
1500000	1500000	91192.0
0	2000000	7606.0
500000	2000000	16127.0
1000000	2000000	14079.0
1500000	2000000	32401.0
2000000	2000000	141992.0
0	2500000	7149.0
500000	2500000	12726.0
1000000	2500000	4237.0
1500000	2500000	7802.0
2000000	2500000	35861.0
2500000	2500000	246212.0
0	3000000	4271.0
500000	3000000	6369.0
1000000	3000000	2903.0
1500000	3000000	4085.0
2000000	3000000	10455.0
2500000	3000000	89293.0
3000000	3000000	266412.0
0	3500000	3335.0
500000	3500000	4781.0
1000000	3500000	3327.0
1500000	3500000	4233.0
2000000	3500000	8543.0
2500000	3500000	21590.0
3000000	3500000	94967.0
3500000	3500000	229660.0
0	4000000	1870.0
500000	4000000	2801.0
1000000	4000000	2157.0
1500000	4000000	2533.0
2000000	4000000	3786.0
2500000	4000000	7781.0
3000000	4000000	16866.0
3500000	4000000	47594.0
4000000	4000000	226306.0
0	4500000	1802.0
500000	4500000	2354.0
1000000	4500000	2167.0
1500000	4500000	2352.0
2000000	4500000	3377.0
2500000	4500000	5732.0
3000000	4500000	12400.0
3500000	4500000	27281.0
4000000	4500000	92177.0
4500000	4500000	201919.0
0	5000000	2908.0
500000	5000000	3481.0
1000000	5000000	3161.0
1500000	5000000	3645.0
2000000	5000000	5488.0
2500000	5000000	5594.0
3000000	5000000	13192.0
3500000	5000000	22961.0
4000000	5000000	31875.0
4500000	5000000	40630.0
5000000	5000000	147963.0
0	5500000	2785.0
500000	5500000	3670.0
1000000	5500000	3434.0
1500000	5500000	3937.0
2000000	5500000	5421.0
2500000	5500000	3992.0
3000000	5500000	6737.0
3500000	5500000	10250.0
4000000	5500000	7704.0
4500000	5500000	8390.0
5000000	5500000	42878.0
5500000	5500000	150381.0
0	6000000	2729.0
500000	6000000	3492.0
1000000	6000000	2311.0
1500000	6000000	2587.0
2000000	6000000	3891.0
2500000	6000000	5091.0
3000000	6000000	7383.0
3500000	6000000	8545.0
4000000	6000000	7068.0
4500000	6000000	7118.0
5000000	6000000	15939.0
5500000	6000000	65148.0
6000000	6000000	186080.0
0	6500000	2499.0
500000	6500000	3048.0
1000000	6500000	3632.0
1500000	6500000	3886.0
2000000	6500000	4475.0
2500000	6500000	2380.0
3000000	6500000	3562.0
3500000	6500000	5753.0
4000000	6500000	4348.0
4500000	6500000	4453.0
5000000	6500000	14763.0
5500000	6500000	38453.0
6000000	6500000	34726.0
6500000	6500000	141065.0
0	7000000	2039.0
500000	7000000	2408.0
1000000	7000000	3447.0
1500000	7000000	3203.0
2000000	7000000	3160.0
2500000	7000000	1514.0
3000000	7000000	2275.0
3500000	7000000	3322.0
4000000	7000000	3065.0
4500000	7000000	3656.0
5000000	7000000	6886.0
5500000	7000000	12081.0
6000000	7000000	9277.0
6500000	7000000	34347.0
7000000	7000000	133907.0
0	7500000	2087.0
500000	7500000	2481.0
1000000	7500000	2793.0
1500000	7500000	2754.0
2000000	7500000	2767.0
2500000	7500000	1813.0
3000000	7500000	2450.0
3500000	7500000	3473.0
4000000	7500000	3032.0
4500000	7500000	3340.0
5000000	7500000	5377.0
5500000	7500000	8363.0
6000000	7500000	7092.0
6500000	7500000	17016.0
7000000	7500000	41128.0
7500000	7500000	132886.0
0	8000000	2422.0
500000	8000000	2787.0
1000000	8000000	2475.0
1500000	8000000	2502.0
2000000	8000000	3165.0
2500000	8000000	2141.0
3000000	8000000	2885.0
3500000	8000000	4010.0
4000000	8000000	2901.0
4500000	8000000	3044.0
5000000	8000000	5605.0
5500000	8000000	9157.0
6000000	8000000	7683.0
6500000	8000000	16014.0
7000000	8000000	24808.0
7500000	8000000	52874.0
8000000	8000000	154379.0
0	8500000	2588.0
500000	8500000	3031.0
1000000	8500000	1711.0
1500000	8500000	1750.0
2000000	8500000	2644.0
2500000	8500000	3297.0
3000000	8500000	4054.0
3500000	8500000	4222.0
4000000	8500000	2819.0
4500000	8500000	2735.0
5000000	8500000	4761.0
5500000	8500000	6858.0
6000000	8500000	7601.0
6500000	8500000	9386.0
7000000	8500000	11807.0
7500000	8500000	17751.0
8000000	8500000	47830.0
8500000	8500000	222774.0
0	9000000	2050.0
500000	9000000	2401.0
1000000	9000000	784.0
1500000	9000000	812.0
2000000	9000000	1526.0
2500000	9000000	4514.0
3000000	9000000	4368.0
3500000	9000000	3465.0
4000000	9000000	3289.0
4500000	9000000	2790.0
5000000	9000000	2635.0
5500000	9000000	3027.0
6000000	9000000	5602.0
6500000	9000000	3122.0
7000000	9000000	3726.0
7500000	9000000	6457.0
8000000	9000000	12135.0
8500000	9000000	72751.0
9000000	9000000	263709.0
0	9500000	2237.0
500000	9500000	2161.0
1000000	9500000	1013.0
1500000	9500000	1050.0
2000000	9500000	1754.0
2500000	9500000	3044.0
3000000	9500000	3241.0
3500000	9500000	2684.0
4000000	9500000	1853.0
4500000	9500000	1874.0
5000000	9500000	2771.0
5500000	9500000	3363.0
6000000	9500000	4255.0
6500000	9500000	3502.0
7000000	9500000	3730.0
7500000	9500000	5472.0
8000000	9500000	10042.0
8500000	9500000	34284.0
9000000	9500000	75330.0
9500000	9500000	218744.0
0	10000000	2017.0
500000	10000000	1997.0
1000000	10000000	1473.0
1500000	10000000	1465.0
2000000	10000000	2063.0
2500000	10000000	1746.0
3000000	10000000	2222.0
3500000	10000000	2345.0
4000000	10000000	1567.0
4500000	10000000	1536.0
5000000	10000000	2883.0
5500000	10000000	3842.0
6000000	10000000	3384.0
6500000	10000000	4454.0
7000000	10000000	4672.0
7500000	10000000	5566.0
8000000	10000000	9040.0
8500000	10000000	14764.0
9000000	10000000	11259.0
9500000	10000000	51570.0
10000000	10000000	215605.0
0	10500000	1589.0
500000	10500000	1770.0
1000000	10500000	717.0
1500000	10500000	751.0
2000000	10500000	1252.0
2500000	10500000	2536.0
3000000	10500000	2605.0
3500000	10500000	2400.0
4000000	10500000	2155.0
4500000	10500000	1824.0
5000000	10500000	1789.0
5500000	10500000	2150.0
6000000	10500000	2924.0
6500000	10500000	1941.0
7000000	10500000	1927.0
7500000	10500000	2814.0
8000000	10500000	4094.0
8500000	10500000	8204.0
9000000	10500000	11415.0
9500000	10500000	29413.0
10000000	10500000	48407.0
10500000	10500000	225645.0
0	11000000	1517.0
500000	11000000	1697.0
